Filtered signal
t | x(t)
8.608608608608609 -0.6501095170349848
8.70870870870871 -0.9097701884494852
8.80880880880881 -1.1651362894411887
8.90890890890891 -1.3390099131331004
9.00900900900901 -1.4434474830249342
9.10910910910911 -1.6250325730384874
9.20920920920921 -1.8393799107479272
9.30930930930931 -2.1155483069623835
9.40940940940941 -2.436442479718295
9.50950950950951 -2.590088616266497
9.60960960960961 -2.711517860814525
9.70970970970971 -2.643207789923087
9.80980980980981 -2.5441573885213282
9.90990990990991 -2.5089096655391594
10.01001001001001 -2.529980133894321
10.11011011011011 -2.5299660902241077
10.21021021021021 -2.406681866860878
10.31031031031031 -2.3501326886891842
10.41041041041041 -2.1792325943324515
10.51051051051051 -2.109312382657452
10.61061061061061 -2.055723151070754
10.710710710710712 -1.8927294820791611
10.810810810810812 -1.6352614638924352
10.910910910910912 -1.3120735345199839
11.011011011011012 -1.0459577983659445
11.111111111111112 -0.8056013714550108
11.211211211211213 -0.5913026057697276
11.311311311311313 -0.45581625646627605
11.411411411411413 -0.4065810294839094
11.511511511511513 -0.04245231075071739
11.611611611611613 0.2084547213731763
11.711711711711713 0.41058460031754673
11.811811811811813 0.6668117857715748
11.911911911911913 0.879245240077848
12.012012012012013 1.1616082926741977
12.112112112112113 1.495534669417046
12.212212212212213 1.7486480959459632
12.312312312312313 1.97778744336391
12.412412412412413 1.9102891736559895
12.512512512512513 1.957739639419523
12.612612612612613 2.1529620996909404
12.712712712712714 2.2633486120972828
12.812812812812814 2.4909255514180093
12.912912912912914 2.6627196568479112
13.013013013013014 2.639392838182104
13.113113113113114 2.786343377551773
13.213213213213214 2.680002658072332
13.313313313313314 2.6151079493766054
13.413413413413414 2.632376005701219
13.513513513513514 2.5412888724035705
13.613613613613614 2.4244074897524017
13.713713713713714 2.341424946790373
13.813813813813814 2.1257460187764363
13.913913913913914 2.129322652158135
14.014014014014014 2.025891661017751
14.114114114114114 1.8535127667075022
14.214214214214214 1.6487005796402125
14.314314314314315 1.4245738048126235
14.414414414414415 1.305682587869492
14.514514514514515 1.0266356252543951
14.614614614614615 0.6180572609749502
14.714714714714715 0.49831912232208636
14.814814814814815 0.2743595012213226
14.914914914914915 0.01589584789226509
15.015015015015017 -0.19855548245108678
15.115115115115117 -0.45132451417865826
15.215215215215217 -0.7441650853958486
15.315315315315317 -0.8791115949570761
15.415415415415417 -1.01659573725973
15.515515515515517 -1.2951337989457918
15.615615615615617 -1.4951814501675769
15.715715715715717 -1.831559463781207
15.815815815815817 -1.9449371658111734
15.915915915915917 -2.0756077690902366
16.016016016016017 -1.9936811133864376
16.116116116116117 -2.0726383980750054
16.216216216216218 -2.168143136405652
16.316316316316318 -2.0901048602528425
16.416416416416418 -2.300596704241648
16.516516516516518 -2.1238464710392493
16.616616616616618 -2.005064725817753
16.716716716716718 -1.8458150011122216
16.816816816816818 -1.814519687658084
16.916916916916918 -1.8203052797713544
17.017017017017018 -1.5815297107558972
17.117117117117118 -1.3915192492610875
17.217217217217218 -1.1700740473276423
17.31731731731732 -1.1159022386229225
17.41741741741742 -0.8923595026668276
17.51751751751752 -0.7640266066861788
17.61761761761762 -0.483568295871562
17.71771771771772 -0.09206584477041409
17.81781781781782 0.0747622795648487
17.91791791791792 0.6510460975627925
18.01801801801802 0.8303961366944286
18.11811811811812 1.043133315304665
18.21821821821822 1.1582983281257562
18.31831831831832 1.4899941046593714
18.41841841841842 1.7850836179776293
18.51851851851852 2.0078114164543344
18.61861861861862 2.175348771438402
18.71871871871872 2.3668881708961447
18.81881881881882 2.5800072925710174
18.91891891891892 2.8014004091839753
19.01901901901902 2.9328096315451786
19.11911911911912 3.007892320662174
19.21921921921922 2.922100026343894
19.31931931931932 2.9596576740663108
19.41941941941942 2.833136557737333
19.51951951951952 2.765275869879842
19.61961961961962 2.7271084086747845
19.71971971971972 2.773478654107959
19.81981981981982 2.52922789111858
19.91991991991992 2.4734322950995438
20.02002002002002 2.3471494286286
20.12012012012012 2.160404028176666
20.22022022022022 2.0849056524031693
20.32032032032032 1.8264564060225443
20.42042042042042 1.4543668827456806
20.52052052052052 1.1422540057752293
20.62062062062062 0.9417712737926186
20.72072072072072 0.7261144881082602
20.82082082082082 0.6092678406927718
20.92092092092092 0.23503426144797965
21.02102102102102 -0.046015403433293696
21.12112112112112 -0.45609082655876276
21.22122122122122 -0.8679147672026699
21.32132132132132 -1.009975109733385
21.421421421421424 -1.1912599821865897
21.521521521521525 -1.4841991001514592
21.621621621621625 -1.6812611371998245
21.721721721721725 -1.900189432808348
21.821821821821825 -2.0110292026360903
21.921921921921925 -2.1880293403051163
22.022022022022025 -2.345391236406811
22.122122122122125 -2.5171810471566203
22.222222222222225 -2.607272643147309
22.322322322322325 -2.7696251760385584
22.422422422422425 -2.7712942400080323
22.522522522522525 -2.8244090911237527
22.622622622622625 -2.7664897786133493
22.722722722722725 -2.6531524100566477
22.822822822822825 -2.7809935468313034
22.922922922922925 -2.9507732452364217
23.023023023023026 -2.916104903576139
23.123123123123126 -2.817253992497066
23.223223223223226 -2.707194562770606
23.323323323323326 -2.5796068010051516
23.423423423423426 -2.246614691825398
23.523523523523526 -1.8910509040725594
23.623623623623626 -1.6003795951175896
23.723723723723726 -1.2744657876013348
23.823823823823826 -1.0411259296022126
23.923923923923926 -0.7802176642343954
24.024024024024026 -0.4815224041540622
24.124124124124126 -0.12049515918173184
24.224224224224226 0.25477549556468737
24.324324324324326 0.6949666469618648
24.424424424424426 1.0396059697233588
24.524524524524526 1.4385198018225778
24.624624624624627 1.6476897309248932
24.724724724724727 1.825047012821772
24.824824824824827 2.1180088173036524
24.924924924924927 2.3222239115385492
25.025025025025027 2.562217399439684
25.125125125125127 2.6998788533085354
25.225225225225227 2.7669956277572756
25.325325325325327 2.7444657747004757
25.425425425425427 2.8807844915009073
25.525525525525527 3.0468764864617817
25.625625625625627 2.993111601756718
25.725725725725727 2.9822824263650087
25.825825825825827 2.9435835655987246
25.925925925925927 2.842496391810862
26.026026026026027 2.781754680094559
26.126126126126128 2.719599536170656
26.226226226226228 2.635081314144527
26.326326326326328 2.3995806483606588
26.426426426426428 2.0178414940512592
26.526526526526528 1.7162410759936795
26.626626626626628 1.57929825756224
26.726726726726728 1.245543452902894
26.826826826826828 1.1296456461206512
26.926926926926928 0.8984897645785582
27.027027027027028 0.393400114631804
27.127127127127128 0.22237986057350248
27.227227227227228 -0.09782181379945784
27.32732732732733 -0.4393970885575279
27.42742742742743 -0.6635611635162014
27.52752752752753 -1.0499205176873763
27.62762762762763 -1.3772591975704438
27.72772772772773 -1.640629886665749
27.82782782782783 -1.8513570808253994
27.92792792792793 -1.933490588964186
28.02802802802803 -2.1801257220500223
28.12812812812813 -2.516461959990947
28.22822822822823 -2.5554049589663905
28.32832832832833 -2.750487886454799
28.42842842842843 -3.017990141924985
28.52852852852853 -3.019482349226754
28.62862862862863 -3.181793210839194
28.72872872872873 -3.2423397697749987
28.82882882882883 -3.1807268534743187
28.92892892892893 -3.155689271962864
29.02902902902903 -2.9156083550447476
29.12912912912913 -2.776547960901134
29.22922922922923 -2.7097922341555125
29.32932932932933 -2.554610125521733
29.42942942942943 -2.502109194760868
29.52952952952953 -2.3418399240502286
29.62962962962963 -1.9317301834240654
29.72972972972973 -1.6462614137315392
29.82982982982983 -1.4118709227991635
29.929929929929934 -1.071848844593999
30.030030030030034 -0.7557186962390346
30.130130130130134 -0.49632570616196836
30.230230230230234 -0.2365624365791498
30.330330330330334 -0.05624130105303872
30.430430430430434 0.2195627662378667
30.530530530530534 0.2684409710030485
30.630630630630634 0.4664658688440317
30.730730730730734 0.7122336090262869
30.830830830830834 0.9340964758712583
30.930930930930934 1.1405094610164008
31.031031031031034 1.3203379259681234
31.131131131131134 1.5084315229403829
31.231231231231234 1.6550404627527977
31.331331331331334 1.8991168289088391
31.431431431431434 2.0765676632806462
31.531531531531535 2.2482666739832733
31.631631631631635 2.4240877568843113
31.731731731731735 2.5730371870398394
31.831831831831835 2.746889215612659
31.931931931931935 2.6860924647931914
32.032032032032035 2.778011174695393
32.132132132132135 2.84917285365973
32.232232232232235 2.900532123172806
32.332332332332335 2.715593883332988
32.432432432432435 2.6626811814967875
32.532532532532535 2.710164687179297
32.632632632632635 2.518433124424938
32.732732732732735 2.210761634688315
32.832832832832835 1.9693150114478863
32.932932932932935 1.7656839623074785
33.033033033033036 1.378294786917688
33.133133133133136 1.0518396975675097
33.233233233233236 0.7718292391086805
33.333333333333336 0.48340043951591055
33.433433433433436 0.46945226249036126
33.533533533533536 0.19331197167124772
33.633633633633636 -0.1384641851682019
33.733733733733736 -0.4272930070727859
33.833833833833836 -0.7059628722863842
33.933933933933936 -1.0521295387072798
34.034034034034036 -1.378125355685584
34.134134134134136 -1.7386519783973255
34.234234234234236 -1.946724583534523
34.334334334334336 -2.2836877451277924
34.434434434434436 -2.4783722534086357
34.53453453453454 -2.4179225489246505
34.63463463463464 -2.4769483878603853
34.73473473473474 -2.631253270348144
34.83483483483484 -2.7520079562809343
34.93493493493494 -2.910578509539312
35.03503503503504 -2.983714771229051
35.13513513513514 -2.929090287263418
35.23523523523524 -2.847299706833682
35.33533533533534 -2.722784824832565
35.43543543543544 -2.565365186721375
35.53553553553554 -2.339794842267065
35.63563563563564 -2.1143022568067456
35.73573573573574 -2.0380429548959302
35.83583583583584 -1.7379405313964662
35.93593593593594 -1.6191820925119333
36.03603603603604 -1.5279251074061793
36.13613613613614 -1.3344707336969275
36.23623623623624 -1.1400529115358613
36.33633633633634 -0.9561045431455061
36.43643643643644 -0.7927627276337327
36.53653653653654 -0.5728112091390039
36.63663663663664 -0.3000464797987711
36.73673673673674 -0.05413635497133494
36.83683683683684 0.24796204889675375
36.93693693693694 0.4912443598406053
37.03703703703704 0.5442075854427799
37.13713713713714 0.6713004338987089
37.23723723723724 1.0178352229935812
37.33733733733734 1.3292101976913409
37.43743743743744 1.7134335233415106
37.53753753753754 1.899055668032482
37.63763763763764 2.0809386990158623
37.73773773773774 2.180977267620294
37.83783783783784 2.305625669247708
37.93793793793794 2.4688682932934367
38.03803803803804 2.5982845640276055
38.13813813813814 2.629151252977742
38.23823823823824 2.5367394546294992
38.33833833833834 2.529398417195107
38.43843843843844 2.5288728180548357
38.53853853853854 2.591643508527438
38.63863863863864 2.722273406374211
38.73873873873874 2.5249753093703107
38.83883883883884 2.2428383961334504
38.93893893893894 1.9222084329670623
39.03903903903904 1.6254795646263143
39.13913913913914 1.476809369000338
39.23923923923924 1.350799163732552
39.33933933933934 1.1624690139836629
39.43943943943944 0.7930792134376408
39.53953953953954 0.668131674988232
39.63963963963964 0.24857438206048924
39.73973973973974 0.0843395603965804
39.83983983983984 -0.09697880771042598
39.93993993993994 -0.3208218258931301
40.04004004004004 -0.6414698495372082
40.14014014014014 -0.9745131617798933
40.24024024024024 -1.1064609705707313
40.34034034034034 -1.2384396112782408
40.44044044044044 -1.3900732335053583
40.54054054054054 -1.4647160916648752
40.64064064064064 -1.6182505737529576
40.74074074074074 -1.823424837156285
40.84084084084084 -1.6996659709691158
40.94094094094094 -1.7579115246776091
41.04104104104104 -1.9317449329641683
41.14114114114114 -1.9634328576766136
41.24124124124124 -2.0649541809564895
41.34134134134134 -2.0773249134857763
41.44144144144144 -2.1652872028166734
41.54154154154154 -2.272942403999965
41.64164164164164 -2.230256113594072
41.74174174174174 -2.2119175823007855
41.84184184184184 -2.2018421354436355
41.94194194194194 -2.164503859568534
42.04204204204204 -2.076428135329231
42.14214214214214 -1.825222982250701
42.24224224224224 -1.6726992574652482
42.34234234234234 -1.6947455329944543
42.44244244244244 -1.421452845521607
42.54254254254254 -1.4062145017855163
42.64264264264264 -1.0696570517940236
42.74274274274275 -0.7547720290915658
42.84284284284285 -0.7064796179358804
42.94294294294295 -0.45361366867745806
43.04304304304305 -0.10444980780305539
43.14314314314315 0.09466971233460927
43.24324324324325 0.3655200807804519
43.34334334334335 0.6939960233727416
43.44344344344345 0.9552066308959379
43.54354354354355 1.2142096445714352
43.64364364364365 1.2355071597030036
43.74374374374375 1.5544683140380637
43.84384384384385 1.6660930845793287
43.94394394394395 1.825966447308769
44.04404404404405 2.1297588548133906
44.14414414414415 2.315334808064047
44.24424424424425 2.380406287807888
44.34434434434435 2.573162288671315
44.44444444444445 2.622414774765076
44.54454454454455 2.627810614833559
44.64464464464465 2.5475009345535464
44.74474474474475 2.5346460999283225
44.84484484484485 2.4948393717234323
44.94494494494495 2.4484864415553704
45.04504504504505 2.3482131439359764
45.14514514514515 2.0790214201668142
45.24524524524525 1.7670962689654426
45.34534534534535 1.5373689173860747
45.44544544544545 1.3600111085165045
45.54554554554555 1.1071811702384904
45.64564564564565 0.7441146311714142
45.74574574574575 0.5067530090578382
45.84584584584585 0.392411040917662
45.94594594594595 0.20332296767921273
46.04604604604605 -0.0625014404114103
46.14614614614615 -0.23393260293775414
46.24624624624625 -0.5709355776417657
46.34634634634635 -0.9441334204512539
46.44644644644645 -1.2130877911995883
46.54654654654655 -1.4488967924409606
46.64664664664665 -1.6908803414939346
46.74674674674675 -1.7863138557585452
46.84684684684685 -1.945649698303065
46.94694694694695 -2.250340185774989
47.04704704704705 -2.4960474934211083
47.14714714714715 -2.540359887315364
47.24724724724725 -2.808393982580438
47.34734734734735 -3.0827015122912544
47.44744744744745 -3.166255372996271
47.54754754754755 -3.250624786393347
47.64764764764765 -3.2361292405855884
47.74774774774775 -3.1785415663414445
47.84784784784785 -3.0417055378823146
47.94794794794795 -2.946907527181284
48.04804804804805 -2.8858560688414894
48.14814814814815 -2.6675355929879814
48.24824824824825 -2.4994641593200915
48.34834834834835 -2.286971206367368
48.44844844844845 -2.031868194454387
48.54854854854855 -1.7393184205660102
48.64864864864865 -1.5039975088617752
48.74874874874875 -1.1529140076675022
48.84884884884885 -0.9495394814127939
48.94894894894895 -0.7523024100771025
49.04904904904905 -0.35462874812969686
49.14914914914915 -0.1759125150681986
49.24924924924925 0.06812397352147664
49.34934934934935 0.27302303864268856
49.44944944944945 0.5006561595521489
49.54954954954955 0.6930469143591829
49.64964964964965 0.9490858106889158
49.74974974974975 1.3122081437277004
49.84984984984985 1.4996729288206352
49.94994994994995 1.8582672915619063
50.050050050050054 2.0270448380910104
50.150150150150154 2.057397265241162
50.250250250250254 2.154289600697429
50.350350350350354 2.3211708125632216
50.450450450450454 2.483700765769123
50.550550550550554 2.5146056337522245
50.650650650650654 2.6846686720934256
50.750750750750754 2.732893603440414
50.850850850850854 2.745745019146433
50.950950950950954 2.7193873540294526
51.051051051051054 2.7533734941869743
51.151151151151154 2.6514137213730993
51.251251251251254 2.481449086308586
51.351351351351354 2.4104295687439525
51.451451451451454 2.046581880776117
51.551551551551555 2.0391536584626304
51.651651651651655 1.9134118539998903
51.751751751751755 1.8082801756725921
51.851851851851855 1.6143405098277985
51.951951951951955 1.443437220261939
52.052052052052055 1.3036668411528542
52.152152152152155 0.9534328554029512
52.252252252252255 0.7327496238382836
52.352352352352355 0.5270523033321844
52.452452452452455 0.3238883760641862
52.552552552552555 0.13359162124899585
52.652652652652655 -0.0858868501096392
52.752752752752755 -0.36629179410348645
52.852852852852855 -0.7364603109438261
52.952952952952955 -0.9268601053781761
53.053053053053056 -1.224830416119933
53.153153153153156 -1.4167249625251943
53.253253253253256 -1.7913712850618684
53.353353353353356 -1.9027320231867704
53.453453453453456 -2.1296290994327314
53.553553553553556 -2.4201203645072247
53.653653653653656 -2.38322682806345
53.753753753753756 -2.515806985657769
53.853853853853856 -2.6172693635684476
53.953953953953956 -2.706650188074123
54.054054054054056 -2.876176759884723
54.154154154154156 -2.8189905443938117
54.254254254254256 -2.82407532963844
54.354354354354356 -2.652214521150441
54.454454454454456 -2.4869037587401928
54.55455455455456 -2.440479952045567
54.65465465465466 -2.1316998202091844
54.75475475475476 -1.8615173547715105
54.85485485485486 -1.6216077289477497
54.95495495495496 -1.4927638088763573
55.05505505505506 -1.241387103198034
55.15515515515516 -1.0480346023833023
55.25525525525526 -0.7596855409573859
55.35535535535536 -0.49950942671598714
55.45545545545546 -0.27178788879754584
55.55555555555556 0.07925198780679417
55.65565565565566 0.3543435815306294
55.75575575575576 0.7368561507219129
55.85585585585586 1.098045558748463
55.95595595595596 1.3131499242107394
56.05605605605606 1.6827370932385692
56.15615615615616 1.7804660934685788
56.25625625625626 2.0703774820058296
56.35635635635636 2.132001906906102
56.45645645645646 2.3571221514085736
56.55655655655656 2.463570468330876
56.65665665665666 2.5942678355957436
56.75675675675676 2.6091390840533704
56.85685685685686 2.669449004756746
56.95695695695696 2.849049030536253
57.05705705705706 2.855194516808702
57.15715715715716 2.7836685789010023
57.25725725725726 2.6008510314590296
57.35735735735736 2.493254300059472
57.45745745745746 2.458441062667607
57.55755755755756 2.2240097826918315
57.65765765765766 2.0436286138769213
57.75775775775776 1.7943694878175296
57.85785785785786 1.5115625978552987
57.95795795795796 1.4420683065290498
58.05805805805806 1.3333151659251938
58.15815815815816 1.0267265516053543
58.25825825825826 0.883589375401311
58.35835835835836 0.7030573629883837
58.45845845845846 0.30993834954989585
58.55855855855856 0.19139359604909725
58.65865865865866 -0.06785155236774482
58.75875875875876 -0.29774837221227807
58.85885885885886 -0.6449811558904536
58.95895895895896 -0.8652559883761289
59.05905905905906 -1.0778105488988066
59.15915915915916 -1.3241416725302506
59.25925925925926 -1.5340927517836713
59.35935935935936 -1.538835395951346
59.45945945945946 -1.8851325309798288
59.55955955955956 -2.0763892527465897
59.65965965965966 -2.1844696367525915
59.75975975975976 -2.349214493130471
59.85985985985987 -2.466154597704962
59.95995995995997 -2.478249984107017
60.06006006006007 -2.6404132558645075
60.16016016016017 -2.6784426776078543
60.26026026026027 -2.6336900916635266
60.36036036036037 -2.467351667517276
60.46046046046047 -2.4192653889278257
60.56056056056057 -2.34092106755544
60.66066066066067 -2.233384794661331
60.76076076076077 -2.086741842237322
60.86086086086087 -1.9052560044191804
60.96096096096097 -1.6282273469413224
61.06106106106107 -1.4666684590359496
61.16116116116117 -1.2953800334366372
61.26126126126127 -1.0927006708235925
61.36136136136137 -0.8121402900153109
61.46146146146147 -0.7037668315096994
61.56156156156157 -0.5309607430711814
61.66166166166167 -0.1460584237549852
61.76176176176177 0.05633442425785371
61.86186186186187 0.28724811399068945
61.96196196196197 0.45891546005014094
62.06206206206207 0.7129295533241293
62.16216216216217 0.9676339086111322
62.26226226226227 1.2427547236527265
62.36236236236237 1.3881348959785194
62.46246246246247 1.636425866146947
62.56256256256257 1.8853242073642058
62.66266266266267 2.0172519975090277
62.76276276276277 2.217813434338359
62.86286286286287 2.3461737494363906
62.96296296296297 2.6191654665969835
63.06306306306307 2.8148991125628715
63.16316316316317 2.813939460559006
63.26326326326327 2.873255413602616
63.36336336336337 2.8427074095423204
63.46346346346347 2.8076370723263424
63.56356356356357 2.9885939872553666
63.66366366366367 2.998873613327353
63.76376376376377 2.7863161297492405
63.86386386386387 2.6297901677995736
63.96396396396397 2.369816098799491
64.06406406406407 2.1825431802565194
64.16416416416416 2.142353174552453
64.26426426426427 1.9716963516693553
64.36436436436436 1.6913919101239
64.46446446446447 1.4766883595512412
64.56456456456456 1.261214927669823
64.66466466466467 1.1382119809739981
64.76476476476476 0.9473363932214702
64.86486486486487 0.5827973893402721
64.96496496496496 0.464060594041187
65.06506506506507 0.03886158293699739
65.16516516516516 -0.2700653735221265
65.26526526526527 -0.4317637367133188
65.36536536536536 -0.5650916908659949
65.46546546546547 -0.8426452452908021
65.56556556556556 -1.1738812690719045
65.66566566566567 -1.4207448804034875
65.76576576576576 -1.515049947526606
65.86586586586587 -1.7221333989046395
65.96596596596596 -2.0472619104668106
66.06606606606607 -2.204586341101984
66.16616616616616 -2.5460771015728296
66.26626626626627 -2.7499072673248057
66.36636636636636 -2.6339797880109828
66.46646646646647 -2.844179686972831
66.56656656656656 -2.8971527154073207
66.66666666666667 -2.8026093370179908
66.76676676676676 -2.905008143563305
66.86686686686687 -2.9281570116560474
66.96696696696696 -2.6856203388232127
67.06706706706707 -2.550680422357148
67.16716716716716 -2.4987403155116663
67.26726726726727 -2.431783994497613
67.36736736736736 -2.2761376883118416
67.46746746746747 -1.860140881298937
67.56756756756756 -1.5926789114352469
67.66766766766767 -1.1773018423092918
67.76776776776777 -0.8765325773413329
67.86786786786787 -0.7145143105775505
67.96796796796797 -0.3836380247704853
68.06806806806807 -0.20327972656717785
68.16816816816817 -0.013283596274058744
68.26826826826827 0.3631783590822989
68.36836836836838 0.6457191806187649
68.46846846846847 0.7760031347406906
68.56856856856858 1.0937490485901045
68.66866866866867 1.2724310415613214
68.76876876876878 1.452750618984955
68.86886886886887 1.6592045016800867
68.96896896896898 1.6858955711626318
69.06906906906907 1.7451683457490368
69.16916916916918 1.8746556064212316
69.26926926926927 2.024950755104629
69.36936936936938 2.086025694488867
69.46946946946947 2.1404945055365308
69.56956956956958 2.288572235713288
69.66966966966967 2.2843889690428725
69.76976976976978 2.3332612239145423
69.86986986986987 2.4018533006126144
69.96996996996998 2.4905123416911
70.07007007007007 2.4040953243046306
70.17017017017018 2.4114518198801695
70.27027027027027 2.279177660245618
70.37037037037038 2.1145833915000307
70.47047047047047 2.006886540333457
70.57057057057058 1.9171983107713013
70.67067067067067 1.6865859871702147
70.77077077077078 1.426728518041396
70.87087087087087 1.2773105229920758
70.97097097097098 0.9672189470470215
71.07107107107107 0.5823440332906207
71.17117117117118 0.3513786655686849
71.27127127127127 0.05997918716171234
71.37137137137138 -0.27254214971175406
71.47147147147147 -0.6202156617334229
71.57157157157158 -1.0125729163886998
71.67167167167167 -1.296276754553862
71.77177177177178 -1.5067485862932675
71.87187187187187 -1.6369861659291929
71.97197197197198 -1.8118815237822936
72.07207207207207 -2.058846508736819
72.17217217217218 -2.21589097057471
72.27227227227228 -2.437675048360575
72.37237237237238 -2.6074149441216568
72.47247247247248 -2.5726079573680702
72.57257257257258 -2.4001552150259196
72.67267267267268 -2.508470392751429
72.77277277277278 -2.558248502582113
72.87287287287288 -2.4857098967868096
72.97297297297298 -2.434963782488133
73.07307307307308 -2.227820616207585
73.17317317317318 -2.0626294813863986
73.27327327327328 -2.0883775431442984
73.37337337337338 -2.0271626708253025
73.47347347347348 -1.861910407384662
73.57357357357358 -1.6979746742484891
73.67367367367368 -1.4863832004295576
73.77377377377378 -1.1347507308471974
73.87387387387388 -0.9103149631454525
73.97397397397398 -0.6081986267843714
74.07407407407408 -0.5170116588158663
74.17417417417418 -0.22449423089046305
74.27427427427428 0.06895899118447858
74.37437437437438 0.07930559819477431
74.47447447447448 0.38036965597493605
74.57457457457458 0.5299598884058453
74.67467467467468 0.7149229660550864
74.77477477477478 1.0409030200302332
74.87487487487488 1.3645652823307206
74.97497497497498 1.5479254319732942
75.07507507507508 1.720981558247946
75.17517517517518 1.7888337992544445
75.27527527527528 1.8247676223443527
75.37537537537538 2.0679500105671123
75.47547547547548 2.06195534281626
75.57557557557558 2.307376456437832
75.67567567567568 2.3580924516645174
75.77577577577578 2.3691455912359003
75.87587587587588 2.5643271052002636
75.97597597597598 2.5467822070896498
76.07607607607608 2.735815549051103
76.17617617617618 2.7020285029590396
76.27627627627628 2.7001922197559773
76.37637637637638 2.50566000882806
76.47647647647648 2.2660488557559857
76.57657657657658 2.17312777340316
76.67667667667668 2.037445987154308
76.77677677677679 2.030569288117111
76.87687687687688 1.7114835756414506
76.97697697697699 1.6168618141476576
77.07707707707708 1.3261500616621005
77.17717717717719 1.1465939526256301
77.27727727727728 0.9742215365375503
77.37737737737739 0.660020121679407
77.47747747747748 0.3831849702384063
77.57757757757759 -0.03432559098223352
77.67767767767768 -0.30528826060542663
77.77777777777779 -0.7341604122141479
77.87787787787788 -0.9932771290837416
77.97797797797799 -1.0872262760574603
78.07807807807808 -1.3718218473576702
78.17817817817819 -1.5348525860343794
78.27827827827828 -1.8870840902431862
78.37837837837839 -2.06820362145846
78.47847847847848 -2.355784301243729
78.57857857857859 -2.576251664701972
78.67867867867868 -2.796127314801889
78.77877877877879 -3.0013390883813695
78.87887887887888 -3.172771074346105
78.97897897897899 -3.2818982873973246
79.07907907907908 -3.2904369904642365
79.17917917917919 -3.2519142411212525
79.27927927927928 -3.11406813420328
79.37937937937939 -2.9874720313449337
79.47947947947948 -2.9699838473022364
79.57957957957959 -2.768793742820918
79.67967967967968 -2.6547214525895795
79.77977977977979 -2.4375896489511715
79.87987987987988 -2.1338633576473893
79.97997997997999 -1.8941752565583008
80.08008008008008 -1.7388937581007313
80.18018018018019 -1.4107067205420236
80.28028028028028 -1.1527607797089605
80.38038038038039 -0.8027940626521524
80.48048048048048 -0.49407409390246376
80.58058058058059 -0.2505390433002501
80.68068068068068 -0.03098665898858554
80.78078078078079 0.22394913384861972
80.88088088088088 0.4452609395093344
